complaint_id,product_category,chunk
10000642,Credit Card,documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10000002,Credit Card,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with capital one for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant
10000002,Credit Card,documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10000699,Credit Card,someone made fraudulent purchases on my capital one venture card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different
10000699,Credit Card,and have evidence that i was in a different state when these transactions occurred
10001637,Savings Account,i opened a chase savings with goldman sachs because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically
10001637,Savings Account,opening i moved into this account specifically for the higher rate
10001292,Savings Account,i opened a synchrony savings with ally bank because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically
10001292,Savings Account,opening i moved into this account specifically for the higher rate
10002204,Money Transfer,i accidentally sent to the wrong person through paypal via bank of america i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an
10002204,Money Transfer,the recipient nicely to send it back this is an unacceptable response for such a large amount
10001521,Savings Account,chase charged me a monthly maintenance fee on my chase savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen
10001521,Savings Account,refunded and a guarantee this will not happen again
10001137,Personal Loan,i took out a personal loan of with lendingclub through their prosper loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally
10001137,Personal Loan,per month which is more than what was originally quoted
10002235,Money Transfer,i initiated an international transfer of through western unions venmo service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10001632,Savings Account,i have been trying to reach goldman sachss customer service about an issue with my ally savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service
10001632,Savings Account,and told me to call back this level of service is completely unacceptable for a bank holding my savings
10001999,Money Transfer,i sent via venmo through zelle to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and zelle has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000664,Credit Card,the rewards program on my chase sapphire card was changed without notice american express devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be
10000664,Credit Card,baitandswitch tactic longtime customers should be grandfathered into the original rewards program
10000684,Credit Card,someone made fraudulent purchases on my capital one venture card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different
10000684,Credit Card,and have evidence that i was in a different state when these transactions occurred
10001258,Savings Account,discover closed my ally savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10000318,Credit Card,capital one charged me a late fee on my capital one venture card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should
10000318,Credit Card,to processing time this is unacceptable i should not be penalized for their slow processing system
10000649,Credit Card,my capital one venture card from discover suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my
10000649,Credit Card,answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10001435,Savings Account,discover closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10001480,Savings Account,my marcus savings with synchrony was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this synchrony took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and
10001480,Savings Account,the security of their online banking platform and how this person gained access
10000710,Credit Card,i have been a loyal chase sapphire cardholder with american express for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this
10000710,Credit Card,much lower rates i am considering closing this account if the rate is not adjusted
10001283,Savings Account,synchrony charged me a monthly maintenance fee on my ally savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen
10001283,Savings Account,refunded and a guarantee this will not happen again
10001769,Savings Account,discover closed my marcus savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10000973,Personal Loan,i have been making regular payments on my marcus loan from prosper for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this
10000973,Personal Loan,bureaus dropping my score by points i need this corrected immediately
10001307,Savings Account,my marcus savings with discover was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this discover took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and
10001307,Savings Account,the security of their online banking platform and how this person gained access
10001401,Savings Account,i tried to withdraw from my discover savings at goldman sachs and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review
10001401,Savings Account,unhelpful and could not tell me when the review would be completed
10001409,Savings Account,my synchrony savings with ally bank was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this ally bank took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform
10001409,Savings Account,the security of their online banking platform and how this person gained access
10001497,Savings Account,ally bank charged me a monthly maintenance fee on my marcus savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen
10001497,Savings Account,refunded and a guarantee this will not happen again
10002039,Money Transfer,bank of america charged me a fee for a venmo transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10001530,Savings Account,i tried to withdraw from my synchrony savings at ally bank and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would
10001530,Savings Account,and could not tell me when the review would be completed
10001664,Savings Account,my discover savings with chase was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this chase took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how
10001664,Savings Account,security of their online banking platform and how this person gained access
10001355,Savings Account,my discover savings with discover was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this discover took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and
10001355,Savings Account,the security of their online banking platform and how this person gained access
10002255,Money Transfer,i sent via venmo through western union to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and western union has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10001644,Savings Account,goldman sachs charged me a monthly maintenance fee on my synchrony savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not
10001644,Savings Account,all fees refunded and a guarantee this will not happen again
10001052,Personal Loan,i tried to make an extra payment on my upstart loan from lendingclub to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than
10001052,Personal Loan,instructions i am paying more interest than necessary because they will not properly apply my payments
10000796,Credit Card,the rewards program on my citi double cash card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered into
10000796,Credit Card,longtime customers should be grandfathered into the original rewards program
10001598,Savings Account,my synchrony savings with chase was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this chase took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how
10001598,Savings Account,security of their online banking platform and how this person gained access
10001723,Savings Account,i opened a synchrony savings with chase because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for
10001723,Savings Account,i moved into this account specifically for the higher rate
10001060,Personal Loan,i tried to make an extra payment on my lendingclub loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than
10001060,Personal Loan,instructions i am paying more interest than necessary because they will not properly apply my payments
10000541,Credit Card,i noticed a charge of on my discover it statement from i did not authorize this transaction and have been trying to resolve it with citibank for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant
10000541,Credit Card,documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001679,Savings Account,i opened a marcus savings with synchrony because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically
10001679,Savings Account,opening i moved into this account specifically for the higher rate
10001758,Savings Account,i tried to withdraw from my ally savings at synchrony and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be
10001758,Savings Account,and could not tell me when the review would be completed
10001924,Money Transfer,i was contacted by someone claiming to be from my banks fraud department they convinced me to send via venmo to secure my account i later realized this was a scam and immediately contacted venmo they refused to reverse the transaction saying venmo transfers are final i believe venmo should have
10001924,Money Transfer,transfers are final i believe venmo should have better fraud protection mechanisms
10000096,Credit Card,someone made fraudulent purchases on my amex gold card totaling i reported this to capital one immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different
10000096,Credit Card,and have evidence that i was in a different state when these transactions occurred
10001021,Personal Loan,i have been making regular payments on my lendingclub loan from prosper for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this
10001021,Personal Loan,bureaus dropping my score by points i need this corrected immediately
10000564,Credit Card,the rewards program on my discover it card was changed without notice citibank devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered into
10000564,Credit Card,longtime customers should be grandfathered into the original rewards program
10001485,Savings Account,my chase savings with synchrony was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this synchrony took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and
10001485,Savings Account,the security of their online banking platform and how this person gained access
10001882,Money Transfer,i initiated an international transfer of through paypals paypal service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10001039,Personal Loan,i took out a personal loan of with sofi through their upstart loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted
10000207,Credit Card,the rewards program on my chase sapphire card was changed without notice capital one devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered
10000207,Credit Card,tactic longtime customers should be grandfathered into the original rewards program
10000393,Credit Card,discover charged me a late fee on my citi double cash card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not
10000393,Credit Card,processing time this is unacceptable i should not be penalized for their slow processing system
10000398,Credit Card,the rewards program on my chase sapphire card was changed without notice discover devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered into
10000398,Credit Card,longtime customers should be grandfathered into the original rewards program
10002222,Money Transfer,i sent via paypal through venmo to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and venmo has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10001029,Personal Loan,i took out a personal loan of with prosper through their lendingclub loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally
10001029,Personal Loan,per month which is more than what was originally quoted
10001486,Savings Account,i opened a discover savings with goldman sachs because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account
10001486,Savings Account,at account opening i moved into this account specifically for the higher rate
10000961,Personal Loan,upstart sold my upstart loan loan to a thirdparty debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a
10000961,Personal Loan,rude and threatening this is harassment and a violation of fair debt collection practices
10001571,Savings Account,discover closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10001896,Money Transfer,my account was frozen by western union after i made a wire transfer transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive
10001896,Money Transfer,account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10002147,Money Transfer,venmo charged me a fee for a wire transfer transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10001752,Savings Account,my marcus savings with chase was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this chase took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how
10001752,Savings Account,security of their online banking platform and how this person gained access
10000503,Credit Card,chase charged me a late fee on my chase sapphire card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be
10000503,Credit Card,time this is unacceptable i should not be penalized for their slow processing system
10000780,Credit Card,i have been a loyal citi double cash cardholder with chase for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account
10000780,Credit Card,lower rates i am considering closing this account if the rate is not adjusted
10000201,Credit Card,the rewards program on my discover it card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered into the
10000201,Credit Card,customers should be grandfathered into the original rewards program
10002183,Money Transfer,i was contacted by someone claiming to be from my banks fraud department they convinced me to send via paypal to secure my account i later realized this was a scam and immediately contacted bank of america they refused to reverse the transaction saying paypal transfers are final i believe bank of
10002183,Money Transfer,paypal transfers are final i believe bank of america should have better fraud protection mechanisms
10002089,Money Transfer,my account was frozen by bank of america after i made a western union transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive
10002089,Money Transfer,account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10001797,Savings Account,i have been trying to reach synchronys customer service about an issue with my ally savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is
10001797,Savings Account,and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000379,Credit Card,chase charged me a late fee on my discover it card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be
10000379,Credit Card,time this is unacceptable i should not be penalized for their slow processing system
10000419,Credit Card,i have been a loyal discover it cardholder with chase for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the
10000419,Credit Card,i am considering closing this account if the rate is not adjusted
10001699,Savings Account,discover charged me a monthly maintenance fee on my marcus savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen
10001699,Savings Account,refunded and a guarantee this will not happen again
10000392,Credit Card,the rewards program on my chase sapphire card was changed without notice american express devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be
10000392,Credit Card,baitandswitch tactic longtime customers should be grandfathered into the original rewards program
10001523,Savings Account,my synchrony savings with chase was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this chase took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how
10001523,Savings Account,security of their online banking platform and how this person gained access
10001163,Personal Loan,sofi sold my prosper loan loan to a thirdparty debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a
10001163,Personal Loan,rude and threatening this is harassment and a violation of fair debt collection practices
10001496,Savings Account,discover closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10002028,Money Transfer,paypal charged me a fee for a zelle transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10001153,Personal Loan,i applied for a marcus loan with sofi and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper
10001153,Personal Loan,decision was made unfairly and request a proper review
10001368,Savings Account,i have been trying to reach goldman sachss customer service about an issue with my chase savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of
10001368,Savings Account,my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000065,Credit Card,i applied for the chase sapphire card specifically for the point signup bonus i met all the spending requirements within the specified timeframe but citibank has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all
10000065,Credit Card,tells me something different i have all receipts and statements showing i qualified
10002063,Money Transfer,i initiated an international transfer of through zelles wire transfer service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10000493,Credit Card,i have been a loyal amex gold cardholder with citibank for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if
10000493,Credit Card,rates i am considering closing this account if the rate is not adjusted
10000380,Credit Card,my capital one venture card from citibank suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my
10000380,Credit Card,answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10002236,Money Transfer,my account was frozen by western union after i made a zelle transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation
10002236,Money Transfer,and i had to provide extensive documentation including pay stubs and tax returns
10000764,Credit Card,i have been a loyal chase sapphire cardholder with discover for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account
10000764,Credit Card,lower rates i am considering closing this account if the rate is not adjusted
10000792,Credit Card,someone made fraudulent purchases on my citi double cash card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different
10000792,Credit Card,and have evidence that i was in a different state when these transactions occurred
10001077,Personal Loan,i tried to make an extra payment on my lendingclub loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than
10001077,Personal Loan,instructions i am paying more interest than necessary because they will not properly apply my payments
10000338,Credit Card,my discover it card from chase suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit
10000338,Credit Card,this reduction has negatively affected my credit utilization ratio and dropped my score by points
10001017,Personal Loan,i have been making regular payments on my marcus loan from lendingclub for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this
10001017,Personal Loan,bureaus dropping my score by points i need this corrected immediately
10001276,Savings Account,my synchrony savings with goldman sachs was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this goldman sachs took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking
10001276,Savings Account,about the security of their online banking platform and how this person gained access
10000456,Credit Card,my chase sapphire card from american express suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my
10000456,Credit Card,answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000996,Personal Loan,i took out a personal loan of with goldman sachs through their prosper loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally
10000996,Personal Loan,per month which is more than what was originally quoted
10001982,Money Transfer,i was contacted by someone claiming to be from my banks fraud department they convinced me to send via venmo to secure my account i later realized this was a scam and immediately contacted venmo they refused to reverse the transaction saying venmo transfers are final i believe venmo should have
10001982,Money Transfer,transfers are final i believe venmo should have better fraud protection mechanisms
10000202,Credit Card,i have been a loyal chase sapphire cardholder with american express for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this
10000202,Credit Card,much lower rates i am considering closing this account if the rate is not adjusted
10000162,Credit Card,i applied for the citi double cash card specifically for the point signup bonus i met all the spending requirements within the specified timeframe but capital one has refused to credit my bonus points i have called times over the past months and each representative tells me something different i
10000162,Credit Card,representative tells me something different i have all receipts and statements showing i qualified
10001580,Savings Account,i have been trying to reach ally banks customer service about an issue with my chase savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is
10001580,Savings Account,and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000703,Credit Card,discover charged me a late fee on my amex gold card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be
10000703,Credit Card,time this is unacceptable i should not be penalized for their slow processing system
10001501,Savings Account,i have been trying to reach goldman sachss customer service about an issue with my chase savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of
10001501,Savings Account,my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10001130,Personal Loan,i tried to make an extra payment on my lendingclub loan from lendingclub to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than
10001130,Personal Loan,instructions i am paying more interest than necessary because they will not properly apply my payments
10001022,Personal Loan,i took out a personal loan of with goldman sachs through their upstart loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally
10001022,Personal Loan,per month which is more than what was originally quoted
10001586,Savings Account,goldman sachs closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10001956,Money Transfer,i initiated an international transfer of through zelles western union service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10002254,Money Transfer,i was contacted by someone claiming to be from my banks fraud department they convinced me to send via western union to secure my account i later realized this was a scam and immediately contacted zelle they refused to reverse the transaction saying western union transfers are final i believe zelle
10002254,Money Transfer,western union transfers are final i believe zelle should have better fraud protection mechanisms
10000035,Credit Card,the rewards program on my chase sapphire card was changed without notice capital one devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered
10000035,Credit Card,tactic longtime customers should be grandfathered into the original rewards program
10000776,Credit Card,i have been a loyal discover it cardholder with citibank for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if
10000776,Credit Card,rates i am considering closing this account if the rate is not adjusted
10001479,Savings Account,i opened a ally savings with discover because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for
10001479,Savings Account,i moved into this account specifically for the higher rate
10001391,Savings Account,i tried to withdraw from my discover savings at goldman sachs and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review
10001391,Savings Account,unhelpful and could not tell me when the review would be completed
10002140,Money Transfer,i accidentally sent to the wrong person through western union via bank of america i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is
10002140,Money Transfer,ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10001364,Savings Account,my discover savings with chase was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this chase took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how
10001364,Savings Account,security of their online banking platform and how this person gained access
10002042,Money Transfer,i initiated an international transfer of through western unions wire transfer service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in
10002042,Money Transfer,changed significantly costing me an additional in value
10000242,Credit Card,i noticed a charge of on my discover it statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location
10000242,Credit Card,proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10002062,Money Transfer,my account was frozen by paypal after i made a paypal transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation
10002062,Money Transfer,and i had to provide extensive documentation including pay stubs and tax returns
10000601,Credit Card,i noticed a charge of on my citi double cash statement from i did not authorize this transaction and have been trying to resolve it with citibank for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant
10000601,Credit Card,documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001298,Savings Account,synchrony charged me a monthly maintenance fee on my chase savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen
10001298,Savings Account,refunded and a guarantee this will not happen again
10002215,Money Transfer,venmo charged me a fee for a zelle transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10002069,Money Transfer,i accidentally sent to the wrong person through zelle via venmo i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable
10002069,Money Transfer,nicely to send it back this is an unacceptable response for such a large amount
10000647,Credit Card,i noticed a charge of on my amex gold statement from i did not authorize this transaction and have been trying to resolve it with citibank for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location
