complaint_id,date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company,state,product_category,word_count,cleaned_text
10000488,2024-05-12,Capital One Venture,,Credit limit reduction,Reduced without notice,"Someone made 5 fraudulent purchases on my Capital One Venture card totaling $15000. I reported this to American Express immediately and they opened an investigation. After 6 weeks, they denied my fraud claim saying the transactions appeared legitimate. I have filed a police report and have evidence that I was in a different state when these transactions occurred.",American Express,GA,Credit Card,58.0,someone made fraudulent purchases on my capital one venture card totaling i reported this to american express immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10001625,2023-09-13,Discover Savings,,Account fees,Unexpected maintenance fees,"Ally Bank closed my Discover Savings account without warning, citing 'business reasons.' I had $200 in the account and it took 1 weeks to receive a cashier's check. No explanation was ever provided for the closure. I have been a customer for 2 years with no suspicious activity on the account.",Ally Bank,NY,Savings Account,51.0,ally bank closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10000560,2025-04-11,Capital One Venture,,High interest rate,Rate increased without notice,I noticed a charge of $1000 on my Capital One Venture statement from 2025-12-07. I did not authorize this transaction and have been trying to resolve it with American Express for 3 weeks. They keep transferring me between departments and no one takes responsibility. I have provided documentation proving I was not at the merchant location. This is extremely frustrating and I need this resolved immediately.,American Express,MO,Credit Card,66.0,i noticed a charge of on my capital one venture statement from i did not authorize this transaction and have been trying to resolve it with american express for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001142,2024-04-25,Marcus Loan,,Debt collection harassment,Excessive calls,"Goldman Sachs sold my Marcus Loan loan to a third-party debt collector without notifying me. The collector is now adding additional fees and interest that were not part of my original agreement. They call me 2 times per day, including on weekends, and have been rude and threatening. This is harassment and a violation of fair debt collection practices.",Goldman Sachs,SC,Personal Loan,59.0,goldman sachs sold my marcus loan loan to a thirdparty debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices
10002153,2023-03-24,Wire Transfer,,High fees,Hidden exchange fees,I accidentally sent $50 to the wrong person through Wire Transfer via PayPal. I realized the error within 41 minutes and immediately contacted them to cancel. They said the transaction was already completed and they cannot reverse it. They suggested I 'ask the recipient nicely' to send it back. This is an unacceptable response for such a large amount.,PayPal,MI,Money Transfer,59.0,i accidentally sent to the wrong person through wire transfer via paypal i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10001120,2023-11-20,Prosper Loan,,Hidden fees,Fees not disclosed at signing,"I tried to make an extra payment on my Prosper Loan from SoFi to pay down the principal faster. Their system automatically applied it to future payments instead of the principal balance. After calling 8 times, each representative gave me different instructions. I am paying more interest than necessary because they will not properly apply my payments.",SoFi,AZ,Personal Loan,57.0,i tried to make an extra payment on my prosper loan from sofi to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10001775,2024-12-20,Discover Savings,,Unauthorized access,Security breach,"Synchrony closed my Discover Savings account without warning, citing 'business reasons.' I had $2000 in the account and it took 5 weeks to receive a cashier's check. No explanation was ever provided for the closure. I have been a customer for 2 years with no suspicious activity on the account.",Synchrony,MO,Savings Account,50.0,synchrony closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10000513,2024-03-05,Amex Gold,,Account closure,Closed without explanation,"I have been a loyal Amex Gold cardholder with Citibank for over 13 years. Recently, I noticed my interest rate was increased from 8.2% to 25.2% without adequate explanation. I have excellent payment history and no late payments. Other companies are offering much lower rates. I am considering closing this account if the rate is not adjusted.",Citibank,AL,Credit Card,57.0,i have been a loyal amex gold cardholder with citibank for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000634,2024-06-26,Chase Sapphire,,Unauthorized charge,Card not in possession,"Citibank charged me a $75 late fee on my Chase Sapphire card even though I made my payment on time. My bank records show the payment was initiated 6 days before the due date. When I called to dispute, they said the payment was received one day late due to processing time. This is unacceptable — I should not be penalized for their slow processing system.",Citibank,PA,Credit Card,66.0,citibank charged me a late fee on my chase sapphire card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10001930,2024-10-26,Zelle,,Fraud/scam,Scam transaction,Zelle charged me a $50 fee for a Zelle transfer that was advertised as free. The fee was hidden in the exchange rate markup and only visible after carefully comparing the rates. The actual exchange rate applied was 33% worse than the market rate. This is deceptive and the total hidden cost was $100.,Zelle,AL,Money Transfer,54.0,zelle charged me a fee for a zelle transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was
10001665,2023-06-05,Ally Savings,,Withdrawal limit,Cannot access funds,"Ally Bank closed my Ally Savings account without warning, citing 'business reasons.' I had $1000 in the account and it took 3 weeks to receive a cashier's check. No explanation was ever provided for the closure. I have been a customer for 8 years with no suspicious activity on the account.",Ally Bank,WI,Savings Account,51.0,ally bank closed my ally savings account without warning citing business reasons i had in the account and it took weeks to receive a cashiers check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account
10001013,2025-09-08,SoFi Personal Loan,,Repayment difficulty,Cannot afford payments,"I took out a personal loan of $5000 with Upstart through their SoFi Personal Loan program. The advertised rate was 6.2% but after approval I was given 24.7%. The terms were buried in fine print and the loan officer rushed me through the signing process. I am now paying $500 per month, which is $100 more than what was originally quoted.",Upstart,SC,Personal Loan,61.0,i took out a personal loan of with upstart through their sofi personal loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted
10002016,2025-12-19,Wire Transfer,,Failed transfer,Money not received,"My account was frozen by PayPal after I made a Wire Transfer transfer of $2500. They claimed the transaction was flagged for suspicious activity, but I was simply sending money to my family overseas, which I do every month. It took 7 weeks to get my account unfrozen, and I had to provide extensive documentation including pay stubs and tax returns.",PayPal,UT,Money Transfer,61.0,my account was frozen by paypal after i made a wire transfer transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10001151,2023-06-26,Prosper Loan,,Loan denial,Unclear denial reasons,"The total cost of my Prosper Loan from Goldman Sachs ended up being $15000, which is nearly 2.1 times the original loan amount of $500. The interest rate of 16.5% combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion.",Goldman Sachs,MO,Personal Loan,53.0,the total cost of my prosper loan from goldman sachs ended up being which is nearly times the original loan amount of the interest rate of combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion
10000791,2024-02-13,Discover It,,Credit limit reduction,Reduced without notice,"American Express charged me a $100 late fee on my Discover It card even though I made my payment on time. My bank records show the payment was initiated 6 days before the due date. When I called to dispute, they said the payment was received one day late due to processing time. This is unacceptable — I should not be penalized for their slow processing system.",American Express,OK,Credit Card,67.0,american express charged me a late fee on my discover it card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10002164,2025-06-12,Venmo,,Account frozen,Frozen without warning,I sent $250 via Venmo through Western Union to pay my landlord. The money was deducted from my account but never received by the recipient. It has been 6 weeks and Western Union has not been able to locate the funds or provide a refund. I am now at risk of eviction because my rent appears unpaid.,Western Union,AZ,Money Transfer,57.0,i sent via venmo through western union to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and western union has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000117,2024-07-13,Discover It,,Rewards not credited,Sign-up bonus not received,"I applied for the Discover It card specifically for the 60000 point sign-up bonus. I met all the spending requirements within the specified timeframe, but Discover has refused to credit my bonus points. I have called 6 times over the past 1 months and each representative tells me something different. I have all receipts and statements showing I qualified.",Discover,AL,Credit Card,59.0,i applied for the discover it card specifically for the point signup bonus i met all the spending requirements within the specified timeframe but discover has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10001498,2025-08-17,Discover Savings,,Account fees,Unexpected maintenance fees,"I opened a Discover Savings with Synchrony because they advertised a 5.6% APY. After three months, the rate was quietly dropped to 5.2% without notification. When I called, they said the promotional rate had expired, but this was never clearly communicated at account opening. I moved $1000 into this account specifically for the higher rate.",Synchrony,MN,Savings Account,55.0,i opened a discover savings with synchrony because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate
10000741,2023-05-12,Amex Gold,,Account closure,Closed without explanation,"I have been a loyal Amex Gold cardholder with Capital One for over 10 years. Recently, I noticed my interest rate was increased from 4.2% to 23.2% without adequate explanation. I have excellent payment history and no late payments. Other companies are offering much lower rates. I am considering closing this account if the rate is not adjusted.",Capital One,LA,Credit Card,58.0,i have been a loyal amex gold cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10002132,2025-12-26,Western Union,,Wrong recipient,Sent to wrong person,"I was contacted by someone claiming to be from my bank's fraud department. They convinced me to send $100 via Western Union to 'secure' my account. I later realized this was a scam and immediately contacted Venmo. They refused to reverse the transaction, saying Western Union transfers are final. I believe Venmo should have better fraud protection mechanisms.",Venmo,KY,Money Transfer,58.0,i was contacted by someone claiming to be from my banks fraud department they convinced me to send via western union to secure my account i later realized this was a scam and immediately contacted venmo they refused to reverse the transaction saying western union transfers are final i believe venmo should have better fraud protection mechanisms
10001082,2025-04-14,SoFi Personal Loan,,Repayment difficulty,Cannot afford payments,"I took out a personal loan of $3000 with Goldman Sachs through their SoFi Personal Loan program. The advertised rate was 5.3% but after approval I was given 28.9%. The terms were buried in fine print and the loan officer rushed me through the signing process. I am now paying $350 per month, which is $125 more than what was originally quoted.",Goldman Sachs,AL,Personal Loan,62.0,i took out a personal loan of with goldman sachs through their sofi personal loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted
10001628,2023-10-05,Ally Savings,,Low interest rate,Rate lower than advertised,I tried to withdraw $250 from my Ally Savings at Discover and was told my account was frozen pending a security review. No one informed me of any issues beforehand. I had bills due and no access to my own money for 1 weeks. The customer service was unhelpful and could not tell me when the review would be completed.,Discover,MI,Savings Account,60.0,i tried to withdraw from my ally savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed
10000120,2023-02-13,Chase Sapphire,,Unauthorized charge,Card not in possession,I noticed a charge of $200 on my Chase Sapphire statement from 2023-10-25. I did not authorize this transaction and have been trying to resolve it with Capital One for 3 weeks. They keep transferring me between departments and no one takes responsibility. I have provided documentation proving I was not at the merchant location. This is extremely frustrating and I need this resolved immediately.,Capital One,IN,Credit Card,65.0,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with capital one for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10000657,2023-09-08,Amex Gold,,Account closure,Closed without explanation,"Someone made 8 fraudulent purchases on my Amex Gold card totaling $5000. I reported this to Chase immediately and they opened an investigation. After 7 weeks, they denied my fraud claim saying the transactions appeared legitimate. I have filed a police report and have evidence that I was in a different state when these transactions occurred.",Chase,MO,Credit Card,56.0,someone made fraudulent purchases on my amex gold card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10002108,2024-03-02,Zelle,,High fees,Hidden exchange fees,"I initiated an international transfer of $3000 through Bank of America's Zelle service. The estimated delivery was 1 days, but after 7 weeks the money has still not arrived. Each time I call, they say it is 'being processed.' Meanwhile, the exchange rate has changed significantly, costing me an additional $150 in value.",Bank of America,LA,Money Transfer,53.0,i initiated an international transfer of through bank of americas zelle service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value
10002072,2025-08-02,Venmo,,Failed transfer,Money not received,"My account was frozen by Western Union after I made a Venmo transfer of $3000. They claimed the transaction was flagged for suspicious activity, but I was simply sending money to my family overseas, which I do every month. It took 3 weeks to get my account unfrozen, and I had to provide extensive documentation including pay stubs and tax returns.",Western Union,AL,Money Transfer,61.0,my account was frozen by western union after i made a venmo transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns
10002261,2025-10-02,Zelle,,High fees,Hidden exchange fees,I sent $1000 via Zelle through Bank of America to pay my landlord. The money was deducted from my account but never received by the recipient. It has been 6 weeks and Bank of America has not been able to locate the funds or provide a refund. I am now at risk of eviction because my rent appears unpaid.,Bank of America,SC,Money Transfer,59.0,i sent via zelle through bank of america to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and bank of america has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000636,2023-04-04,Capital One Venture,,Billing dispute,Charges not recognized,"American Express charged me a $100 late fee on my Capital One Venture card even though I made my payment on time. My bank records show the payment was initiated 4 days before the due date. When I called to dispute, they said the payment was received one day late due to processing time. This is unacceptable — I should not be penalized for their slow processing system.",American Express,IL,Credit Card,68.0,american express charged me a late fee on my capital one venture card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system
10000370,2023-03-01,Capital One Venture,,Unauthorized charge,Card not in possession,"I have been a loyal Capital One Venture cardholder with Capital One for over 7 years. Recently, I noticed my interest rate was increased from 3.3% to 25.3% without adequate explanation. I have excellent payment history and no late payments. Other companies are offering much lower rates. I am considering closing this account if the rate is not adjusted.",Capital One,MD,Credit Card,59.0,i have been a loyal capital one venture cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted
10000269,2024-09-15,Amex Gold,,Late fee,Payment made on time,"My Amex Gold card from Discover suddenly had its credit limit reduced from $10000 to $1500 without any prior notification. I have never missed a payment and my credit score is above 750. When I called to ask why, the representative could not give me a clear answer. This reduction has negatively affected my credit utilization ratio and dropped my score by 34 points.",Discover,PA,Credit Card,64.0,my amex gold card from discover suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10000656,2023-11-06,Capital One Venture,,High interest rate,Rate increased without notice,"My Capital One Venture card from American Express suddenly had its credit limit reduced from $15000 to $3000 without any prior notification. I have never missed a payment and my credit score is above 750. When I called to ask why, the representative could not give me a clear answer. This reduction has negatively affected my credit utilization ratio and dropped my score by 30 points.",American Express,IN,Credit Card,66.0,my capital one venture card from american express suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10002127,2025-12-23,Wire Transfer,,Failed transfer,Money not received,I accidentally sent $250 to the wrong person through Wire Transfer via PayPal. I realized the error within 45 minutes and immediately contacted them to cancel. They said the transaction was already completed and they cannot reverse it. They suggested I 'ask the recipient nicely' to send it back. This is an unacceptable response for such a large amount.,PayPal,PA,Money Transfer,59.0,i accidentally sent to the wrong person through wire transfer via paypal i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10000936,2024-01-17,Prosper Loan,,Hidden fees,Fees not disclosed at signing,"I tried to make an extra payment on my Prosper Loan from Upstart to pay down the principal faster. Their system automatically applied it to future payments instead of the principal balance. After calling 3 times, each representative gave me different instructions. I am paying more interest than necessary because they will not properly apply my payments.",Upstart,VA,Personal Loan,57.0,i tried to make an extra payment on my prosper loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10000047,2024-01-12,Citi Double Cash,,Unauthorized charge,Card not in possession,"The rewards program on my Citi Double Cash card was changed without notice. Chase devalued the points by nearly 25%, making the annual fee of $250 no longer worth it. I specifically chose this card for its rewards structure and feel this is a bait-and-switch tactic. Long-time customers should be grandfathered into the original rewards program.",Chase,MI,Credit Card,56.0,the rewards program on my citi double cash card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered into the original rewards program
10001374,2023-12-12,Ally Savings,,Poor customer service,Long wait times,"Synchrony charged me a $25 monthly maintenance fee on my Ally Savings that was supposed to be free. When I called to dispute, they said I did not maintain the minimum balance of $300, even though my statements show I was always above that threshold. I want all fees refunded and a guarantee this will not happen again.",Synchrony,MN,Savings Account,58.0,synchrony charged me a monthly maintenance fee on my ally savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again
10000884,2023-11-09,Prosper Loan,,Debt collection harassment,Excessive calls,"SoFi sold my Prosper Loan loan to a third-party debt collector without notifying me. The collector is now adding additional fees and interest that were not part of my original agreement. They call me 9 times per day, including on weekends, and have been rude and threatening. This is harassment and a violation of fair debt collection practices.",SoFi,MI,Personal Loan,58.0,sofi sold my prosper loan loan to a thirdparty debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices
10000992,2024-11-22,Upstart Loan,,Payment processing error,Payment not applied correctly,"I applied for a Upstart Loan with Prosper and was denied despite having a credit score of 783 and a stable income of $55000 per year. The denial letter was vague, citing 'insufficient credit history.' I have 5 years of credit history with no delinquencies. I believe this decision was made unfairly and request a proper review.",Prosper,PA,Personal Loan,57.0,i applied for a upstart loan with prosper and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review
10000774,2024-12-15,Discover It,,Account closure,Closed without explanation,"My Discover It card from Discover suddenly had its credit limit reduced from $15000 to $2500 without any prior notification. I have never missed a payment and my credit score is above 750. When I called to ask why, the representative could not give me a clear answer. This reduction has negatively affected my credit utilization ratio and dropped my score by 53 points.",Discover,AL,Credit Card,64.0,my discover it card from discover suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points
10001220,2024-05-16,Marcus Savings,,Poor customer service,Long wait times,"Ally Bank charged me a $50 monthly maintenance fee on my Marcus Savings that was supposed to be free. When I called to dispute, they said I did not maintain the minimum balance of $500, even though my statements show I was always above that threshold. I want all fees refunded and a guarantee this will not happen again.",Ally Bank,IN,Savings Account,59.0,ally bank charged me a monthly maintenance fee on my marcus savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again
10001127,2025-10-21,SoFi Personal Loan,,Repayment difficulty,Cannot afford payments,"I applied for a SoFi Personal Loan with Goldman Sachs and was denied despite having a credit score of 707 and a stable income of $85000 per year. The denial letter was vague, citing 'insufficient credit history.' I have 14 years of credit history with no delinquencies. I believe this decision was made unfairly and request a proper review.",Goldman Sachs,MD,Personal Loan,59.0,i applied for a sofi personal loan with goldman sachs and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review
10000005,2025-08-27,Capital One Venture,,Late fee,Payment made on time,"I applied for the Capital One Venture card specifically for the 100000 point sign-up bonus. I met all the spending requirements within the specified timeframe, but American Express has refused to credit my bonus points. I have called 6 times over the past 5 months and each representative tells me something different. I have all receipts and statements showing I qualified.",American Express,FL,Credit Card,61.0,i applied for the capital one venture card specifically for the point signup bonus i met all the spending requirements within the specified timeframe but american express has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10002190,2025-02-14,Wire Transfer,,Account frozen,Frozen without warning,I accidentally sent $100 to the wrong person through Wire Transfer via Western Union. I realized the error within 51 minutes and immediately contacted them to cancel. They said the transaction was already completed and they cannot reverse it. They suggested I 'ask the recipient nicely' to send it back. This is an unacceptable response for such a large amount.,Western Union,OK,Money Transfer,60.0,i accidentally sent to the wrong person through wire transfer via western union i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount
10001004,2025-02-02,Marcus Loan,,Debt collection harassment,Excessive calls,"I tried to make an extra payment on my Marcus Loan from LendingClub to pay down the principal faster. Their system automatically applied it to future payments instead of the principal balance. After calling 10 times, each representative gave me different instructions. I am paying more interest than necessary because they will not properly apply my payments.",LendingClub,MA,Personal Loan,57.0,i tried to make an extra payment on my marcus loan from lendingclub to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10001596,2025-11-20,Ally Savings,,Poor customer service,Long wait times,"I have been trying to reach Discover's customer service about an issue with my Ally Savings for 1 weeks. Wait times exceed 56 minutes, and I have been disconnected 2 times after waiting. When I finally got through, the representative could not resolve my issue and told me to call back. This level of service is completely unacceptable for a bank holding my savings.",Discover,SC,Savings Account,64.0,i have been trying to reach discovers customer service about an issue with my ally savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10002151,2025-03-02,Venmo,,Failed transfer,Money not received,"I was contacted by someone claiming to be from my bank's fraud department. They convinced me to send $2000 via Venmo to 'secure' my account. I later realized this was a scam and immediately contacted PayPal. They refused to reverse the transaction, saying Venmo transfers are final. I believe PayPal should have better fraud protection mechanisms.",PayPal,IN,Money Transfer,56.0,i was contacted by someone claiming to be from my banks fraud department they convinced me to send via venmo to secure my account i later realized this was a scam and immediately contacted paypal they refused to reverse the transaction saying venmo transfers are final i believe paypal should have better fraud protection mechanisms
10000264,2025-06-19,Amex Gold,,Credit limit reduction,Reduced without notice,I noticed a charge of $1000 on my Amex Gold statement from 2023-05-20. I did not authorize this transaction and have been trying to resolve it with Chase for 7 weeks. They keep transferring me between departments and no one takes responsibility. I have provided documentation proving I was not at the merchant location. This is extremely frustrating and I need this resolved immediately.,Chase,OH,Credit Card,64.0,i noticed a charge of on my amex gold statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10002051,2024-06-21,Wire Transfer,,Fraud/scam,Scam transaction,I sent $200 via Wire Transfer through Venmo to pay my landlord. The money was deducted from my account but never received by the recipient. It has been 8 weeks and Venmo has not been able to locate the funds or provide a refund. I am now at risk of eviction because my rent appears unpaid.,Venmo,VA,Money Transfer,56.0,i sent via wire transfer through venmo to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and venmo has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid
10000613,2024-03-13,Discover It,,Late fee,Payment made on time,"The rewards program on my Discover It card was changed without notice. Discover devalued the points by nearly 56%, making the annual fee of $550 no longer worth it. I specifically chose this card for its rewards structure and feel this is a bait-and-switch tactic. Long-time customers should be grandfathered into the original rewards program.",Discover,TX,Credit Card,55.0,the rewards program on my discover it card was changed without notice discover devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a baitandswitch tactic longtime customers should be grandfathered into the original rewards program
10000444,2025-05-10,Capital One Venture,,Late fee,Payment made on time,"I applied for the Capital One Venture card specifically for the 50000 point sign-up bonus. I met all the spending requirements within the specified timeframe, but Chase has refused to credit my bonus points. I have called 2 times over the past 4 months and each representative tells me something different. I have all receipts and statements showing I qualified.",Chase,OK,Credit Card,60.0,i applied for the capital one venture card specifically for the point signup bonus i met all the spending requirements within the specified timeframe but chase has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified
10001003,2023-07-13,Upstart Loan,,Loan denial,Unclear denial reasons,"I tried to make an extra payment on my Upstart Loan from Upstart to pay down the principal faster. Their system automatically applied it to future payments instead of the principal balance. After calling 9 times, each representative gave me different instructions. I am paying more interest than necessary because they will not properly apply my payments.",Upstart,AL,Personal Loan,57.0,i tried to make an extra payment on my upstart loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments
10001078,2024-12-28,LendingClub Loan,,Payment processing error,Payment not applied correctly,"I took out a personal loan of $750 with Prosper through their LendingClub Loan program. The advertised rate was 7.3% but after approval I was given 22.8%. The terms were buried in fine print and the loan officer rushed me through the signing process. I am now paying $250 per month, which is $50 more than what was originally quoted.",Prosper,FL,Personal Loan,60.0,i took out a personal loan of with prosper through their lendingclub loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted
10000682,2023-02-25,Discover It,,Rewards not credited,Sign-up bonus not received,"Someone made 5 fraudulent purchases on my Discover It card totaling $12000. I reported this to Chase immediately and they opened an investigation. After 5 weeks, they denied my fraud claim saying the transactions appeared legitimate. I have filed a police report and have evidence that I was in a different state when these transactions occurred.",Chase,WA,Credit Card,56.0,someone made fraudulent purchases on my discover it card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred
10001716,2025-03-20,Marcus Savings,,Account frozen,Frozen without warning,"I have been trying to reach Ally Bank's customer service about an issue with my Marcus Savings for 7 weeks. Wait times exceed 63 minutes, and I have been disconnected 9 times after waiting. When I finally got through, the representative could not resolve my issue and told me to call back. This level of service is completely unacceptable for a bank holding my savings.",Ally Bank,NC,Savings Account,65.0,i have been trying to reach ally banks customer service about an issue with my marcus savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings
10000305,2023-06-24,Chase Sapphire,,Account closure,Closed without explanation,I noticed a charge of $150 on my Chase Sapphire statement from 2024-06-01. I did not authorize this transaction and have been trying to resolve it with Citibank for 2 weeks. They keep transferring me between departments and no one takes responsibility. I have provided documentation proving I was not at the merchant location. This is extremely frustrating and I need this resolved immediately.,Citibank,AZ,Credit Card,64.0,i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with citibank for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately
10001366,2025-11-19,Ally Savings,,Low interest rate,Rate lower than advertised,"My Ally Savings with Goldman Sachs was accessed by someone who changed my contact information and attempted to transfer $100 out of my account. When I reported this, Goldman Sachs took 6 weeks to investigate and temporarily restricted my access. I am concerned about the security of their online banking platform and how this person gained access.",Goldman Sachs,FL,Savings Account,57.0,my ally savings with goldman sachs was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this goldman sachs took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access
